plant_id,sheet,customer,owner,ssi,tech_detail
61127,Solar,"Oppidum Renewables USA, LLC","Oppidum Renewables USA, LLC",False,Solar Photovoltaic
67284,Solar,Enel Green Power,"Enel Green Power NA, Inc.",True,Solar Photovoltaic
68904,Solar,"Buckner Creek Solar, LLC","Buckner Creek Solar, LLC",False,Solar Photovoltaic
63349,Solar,Onward Energy,Onward Energy,False,Solar Photovoltaic
65358,Solar,Standard Solar,Standard Solar,False,Solar Photovoltaic
64507,Solar,OE_TN1,OE_TN1,False,Solar Photovoltaic
60895,Solar,SoCore 2016 ProjectCo-W7 LLC,SoCore 2016 ProjectCo-W7 LLC,False,Solar Photovoltaic
141,Solar,Salt River Project,Salt River Project,False,Solar Photovoltaic
62557,Solar,Kearsarge Montague LLC,Kearsarge Montague LLC,False,Solar Photovoltaic
62556,Solar,Kearsarge Johnstown 2 LLC,Kearsarge Johnstown 2 LLC,False,Solar Photovoltaic
59262,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
59795,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
68595,Solar,Origis Energy,"Origis Energy USA, Inc",False,Solar Photovoltaic
59028,Solar,Citizens Solar Holdings LLC,Citizens Solar Holdings LLC,False,Solar Photovoltaic
59526,Solar,"Colonial Eagle Solar, LLC","Colonial Eagle Solar, LLC",False,Solar Photovoltaic
68977,Solar,White Brook Renewables LLC,White Brook Renewables LLC,False,Solar Photovoltaic
65758,Solar,"Ahern Community Solar I, LLC","Ahern Community Solar I, LLC",False,Solar Photovoltaic
57373,Solar,First Solar,First Solar Project Development,False,Solar Photovoltaic
65411,Solar,Arevon Energy,"Arevon Energy, Inc.",False,Solar Photovoltaic
57698,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
66521,Solar,Afton Solar LLC,Afton Solar LLC,False,Solar Photovoltaic
63085,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
59049,Solar,ERWR Whitcomb Farm Solar LLC,ERWR Whitcomb Farm Solar LLC,False,Solar Photovoltaic
63036,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63350,Solar,Onward Energy,Onward Energy,False,Solar Photovoltaic
65229,Solar,OK Produce,OK Produce,False,Solar Photovoltaic
68888,Solar,"Chapman Creek Solar, LLC","Chapman Creek Solar, LLC",False,Solar Photovoltaic
67092,Solar,"Crow Creek Solar, LLC","Crow Creek Solar, LLC",False,Solar Photovoltaic
59894,Solar,"SP Pawpaw Solar, LLC","SP Pawpaw Solar, LLC",False,Solar Photovoltaic
60886,Solar,Invenergy North America,Invenergy Services LLC,True,Solar Photovoltaic
63037,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63596,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
60715,Solar,Paynesville Community Solar,Paynesville Community Solar,False,Solar Photovoltaic
63034,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63035,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
58319,Solar,"Patua Acquisition Company, LLC","Patua Acquisition Company, LLC",False,Solar Photovoltaic
61450,Solar,MPUA,MPUA,False,Solar Photovoltaic
63033,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60530,Solar,"Paynesville Solar, LLC","Paynesville Solar, LLC",False,Solar Photovoltaic
61666,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
68530,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
58973,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
66584,Solar,White Rock Road LLC,White Rock Road LLC,False,Solar Photovoltaic
67678,Solar,"White Tail Solar, LLC","White Tail Solar, LLC",False,Solar Photovoltaic
60572,Solar,Leeward Renewable Energy,"Leeward Asset Management, LLC",True,Solar Photovoltaic
65955,Solar,"Landrace Holdings, LLC","Landrace Holdings, LLC",False,Solar Photovoltaic
57697,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60363,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
66797,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
68531,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
64620,Solar,Kearsarge Montague BD LLC,Kearsarge Montague BD LLC,False,Solar Photovoltaic
67964,Solar,Pinnacle West / APS,Arizona Public Service Co,False,Solar Photovoltaic
63837,Solar,New Energy Solar,New Energy Solar,False,Solar Photovoltaic
66176,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
61917,Solar,Kearsarge Oppenheim LLC,Kearsarge Oppenheim LLC,False,Solar Photovoltaic
60064,Solar,"White Pine Solar, LLC","White Pine Solar, LLC",False,Solar Photovoltaic
65688,Solar,Kearsarge Ludlow LLC,Kearsarge Ludlow LLC,False,Solar Photovoltaic
62104,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
63041,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
68451,Solar,"Belvedere Solar, LLC","Belvedere Solar, LLC",False,Solar Photovoltaic
63060,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
68474,Solar,Lightsource bp,"Lightsource Renewable Energy Asset Management, LLC",False,Solar Photovoltaic
65555,Solar,"Peake Road Farm, LLC","Peake Road Farm, LLC",False,Solar Photovoltaic
61423,Solar,"Heelstone Energy Holdings, LLC","Heelstone Energy Holdings, LLC",False,Solar Photovoltaic
67866,Solar,Onyx Asset Services Group,Onyx Asset Services Group,False,Solar Photovoltaic
63045,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
61200,Solar,"OR Solar 2, LLC","OR Solar 2, LLC",False,Solar Photovoltaic
61920,Solar,8minute Solar Energy,225DD 8me LLC,False,Solar Photovoltaic
63698,Solar,NJR Clean Energy Ventures III Corporation,NJR Clean Energy Ventures III Corporation,False,Solar Photovoltaic
68448,Solar,"Clayfield Solar, LLC","Clayfield Solar, LLC",False,Solar Photovoltaic
68450,Solar,"Dover Solar, LLC","Dover Solar, LLC",False,Solar Photovoltaic
68449,Solar,"Cork Solar, LLC","Cork Solar, LLC",False,Solar Photovoltaic
61665,Solar,Emera Group (TECO),Tampa Electric Co,False,Solar Photovoltaic
61201,Solar,"Heelstone Energy Holdings, LLC","Heelstone Energy Holdings, LLC",False,Solar Photovoltaic
65896,Solar,"SMS DC CS01B, LLC","SMS DC CS01B, LLC",False,Solar Photovoltaic
67275,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
60867,Solar,Kearsarge Solar LLC,Kearsarge Solar LLC,False,Solar Photovoltaic
64619,Solar,Kearsarge Upper Union LLC,Kearsarge Upper Union LLC,False,Solar Photovoltaic
62558,Solar,Kearsarge SKSC2 LLC,Kearsarge SKSC2 LLC,False,Solar Photovoltaic
57651,Solar,Adobe Solar LLC,Adobe Solar LLC,False,Solar Photovoltaic
64644,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
60082,Solar,"White Oak Solar, LLC","White Oak Solar, LLC",False,Solar Photovoltaic
67745,Solar,Shapham Place Solar Project 2020 LLC,Shapham Place Solar Project 2020 LLC,False,Solar Photovoltaic
59788,Solar,"Three Rivers Solar I, LLC","Three Rivers Solar I, LLC",False,Solar Photovoltaic
68432,Solar,Aegean Drive Solar LLC,Aegean Drive Solar LLC,False,Solar Photovoltaic
67052,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
63195,Solar,NJR Clean Energy Ventures III Corporation,NJR Clean Energy Ventures III Corporation,False,Solar Photovoltaic
65027,Solar,Duke Energy Group,Duke Energy Kentucky Inc,False,Solar Photovoltaic
63059,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
67636,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
69863,Solar,Navisun LLC,Navisun LLC,False,Solar Photovoltaic
63343,Solar,8minute Solar Energy,224WB 8me LLC,False,Solar Photovoltaic
63040,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63043,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63039,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63577,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63966,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
65919,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
67166,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
59001,Solar,Public Service Elec & Gas Co,Public Service Elec & Gas Co,False,Solar Photovoltaic
63042,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
60239,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
63678,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
62696,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
57305,Solar,LADWP,Los Angeles Department of Water & Power,False,Solar Photovoltaic
65869,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
59440,Solar,"Adelanto Solar II, LLC","Adelanto Solar II, LLC",False,Solar Photovoltaic
62989,Solar,"Whitetail Solar 1, LLC","Whitetail Solar 1, LLC",False,Solar Photovoltaic
62990,Solar,"Whitetail Solar 2, LLC","Whitetail Solar 2, LLC",False,Solar Photovoltaic
59167,Solar,Boralex Lancaster California LLC,Boralex Lancaster California LLC,False,Solar Photovoltaic
67138,Solar,Dimension Energy LLC,Dimension Energy LLC,False,Solar Photovoltaic
60027,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
59441,Solar,"Adelanto Solar, LLC","Adelanto Solar, LLC",False,Solar Photovoltaic
64150,Solar,"Lancaster Solar GA, LLC","Lancaster Solar GA, LLC",False,Solar Photovoltaic
59169,Solar,Boralex Lancaster California LLC,Boralex Lancaster California LLC,False,Solar Photovoltaic
61872,Solar,Sol Systems,Sol Systems,False,Solar Photovoltaic
58750,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
65949,Solar,Kearsarge Smithfield LLC,Kearsarge Smithfield LLC,False,Solar Photovoltaic
62551,Solar,Kearsarge SKSC1 LLC,Kearsarge SKSC1 LLC,False,Solar Photovoltaic
63294,Solar,Cincinnati Zoo & Botanical Garden,Cincinnati Zoo & Botanical Garden,False,Solar Photovoltaic
60449,Solar,Pavant Solar II LLC,Pavant Solar II LLC,False,Solar Photovoltaic
63576,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
63827,Solar,"Partin Solar, LLC","Partin Solar, LLC",False,Solar Photovoltaic
56540,Solar,Ormat Technologies,Ormat Nevada Inc,False,Solar Photovoltaic
63264,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
69320,Solar,"Parliament Solar, LLC","Parliament Solar, LLC",False,Solar Photovoltaic
67188,Solar,Municipal / Public Utility (various),Paragould Municipal Utilities (AR),False,Solar Photovoltaic
67801,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
68679,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
62389,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
59530,Solar,"Colonial Eagle Solar, LLC","Colonial Eagle Solar, LLC",False,Solar Photovoltaic
60065,Solar,"Federal Road Solar 1, LLC","Federal Road Solar 1, LLC",False,Solar Photovoltaic
65046,Solar,"VCP Realty, LLC","VCP Realty, LLC",False,Solar Photovoltaic
64919,Solar,"DG Illinois Solar, LLC","DG Illinois Solar, LLC",False,Solar Photovoltaic
57747,Solar,NW Stadium Solar Plant,NW Stadium Solar Plant,False,Solar Photovoltaic
60319,Solar,Dominion Energy Group,Virginia Electric & Power Co,False,Solar Photovoltaic
62559,Solar,Kearsarge Wilmington LLC,Kearsarge Wilmington LLC,False,Solar Photovoltaic
64617,Solar,Kearsarge William Way LLC,Kearsarge William Way LLC,False,Solar Photovoltaic
62454,Solar,GSRP Project Holdings I LLC,GSRP Project Holdings I LLC,False,Solar Photovoltaic
66634,Solar,Adams Solar LLC (PA),Adams Solar LLC (PA),False,Solar Photovoltaic
62552,Solar,Kearsarge Uxbridge LLC,Kearsarge Uxbridge LLC,False,Solar Photovoltaic
61410,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
61411,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
59978,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
61933,Solar,"Adams Nielson Solar, LLC","Adams Nielson Solar, LLC",False,Solar Photovoltaic
67596,Solar,Adams PV Plant (WI),Adams PV Plant (WI),False,Solar Photovoltaic
69502,Solar,We Energies,Wisconsin Electric Power Co,True,Solar Photovoltaic
64059,Solar,"Whiteside Solar 1, LLC","Whiteside Solar 1, LLC",False,Solar Photovoltaic
59569,Solar,SolRiver Capital LLC,SolRiver Capital LLC,False,Solar Photovoltaic
62026,Solar,Ecos Energy LLC,Ecos Energy LLC,False,Solar Photovoltaic
58373,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
67439,Solar,Nautilus Solar Solutions,Nautilus Solar Solutions,False,Solar Photovoltaic
68681,Solar,NJR Clean Energy Ventures Corporation,NJR Clean Energy Ventures Corporation,False,Solar Photovoltaic
65967,Solar,We Energies,Wisconsin Electric Power Co,True,Solar Photovoltaic
67177,Solar,El Paso Electric,El Paso Electric Co,False,Solar Photovoltaic
58856,Solar,"Pate Farm, LLC","Pate Farm, LLC",False,Solar Photovoltaic
65459,Solar,OYA Church Road A LLC,OYA Church Road A LLC,False,Solar Photovoltaic
61424,Solar,"Heelstone Energy Holdings, LLC","Heelstone Energy Holdings, LLC",False,Solar Photovoltaic
64975,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
62127,Solar,"Panda Solar NC 9, LLC","Panda Solar NC 9, LLC",False,Solar Photovoltaic
62126,Solar,"Panda Solar NC 8, LLC","Panda Solar NC 8, LLC",False,Solar Photovoltaic
65435,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
66801,Solar,"Fence Post Solar Project, LLC","Fence Post Solar Project, LLC",False,Solar Photovoltaic
58569,Solar,"Paradise Solar Urban Renewal, LLC","Paradise Solar Urban Renewal, LLC",False,Solar Photovoltaic
57340,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
64973,Solar,"Gala Solar, LLC","Gala Solar, LLC",False,Solar Photovoltaic
67369,Solar,Navisun LLC,Navisun LLC,False,Solar Photovoltaic
65436,Solar,OYA Main Street LLC,OYA Main Street LLC,False,Solar Photovoltaic
59849,Solar,Adams Community Solar Garden LLC,Adams Community Solar Garden LLC,False,Solar Photovoltaic
67018,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
65430,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
56322,Solar,Puget Sound Energy,Puget Sound Energy Inc,False,Solar Photovoltaic
64417,Solar,"BWC East Brook, LLC","BWC East Brook, LLC",False,Solar Photovoltaic
60772,Solar,GSRP Project Holdings I LLC,GSRP Project Holdings I LLC,False,Solar Photovoltaic
60193,Solar,Whitethorn Solar LLC,Whitethorn Solar LLC,False,Solar Photovoltaic
62991,Solar,"Whitetail Solar 3, LLC","Whitetail Solar 3, LLC",False,Solar Photovoltaic
58634,Solar,Pacific Energy Capital,Pacific Energy Capital,False,Solar Photovoltaic
64868,Solar,Keeversville Solar Energy Center LLC,Keeversville Solar Energy Center LLC,False,Solar Photovoltaic
59850,Solar,Adams Community Solar Garden III LLC,Adams Community Solar Garden III LLC,False,Solar Photovoltaic
62959,Solar,"Whitehorn Solar, LLC","Whitehorn Solar, LLC",False,Solar Photovoltaic
59775,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62922,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
62056,Solar,"Clean Focus Yield, LLC","Clean Focus Yield, LLC",False,Solar Photovoltaic
65954,Solar,Kearsarge West Shore Solar LLC,Kearsarge West Shore Solar LLC,False,Solar Photovoltaic
64781,Solar,Kearsarge Westerly LLC,Kearsarge Westerly LLC,False,Solar Photovoltaic
59786,Solar,"SunE Solar XVII Project 2, LLC","SunE Solar XVII Project 2, LLC",False,Solar Photovoltaic
60976,Solar,SunStrong / SunPower,SunStrong Management,False,Solar Photovoltaic
62216,Solar,"Renewable Properties, LLC","Renewable Properties, LLC",False,Solar Photovoltaic
67205,Solar,"FRP Gadsden County Solar, LLC","FRP Gadsden County Solar, LLC",False,Solar Photovoltaic
64197,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
62847,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
62210,Solar,"Felton Farms CSG 1, LLC","Felton Farms CSG 1, LLC",False,Solar Photovoltaic
67168,Solar,Geronimo Power,Geronimo Power,True,Solar Photovoltaic
59787,Solar,"SunE Solar XVII Project 1, LLC","SunE Solar XVII Project 1, LLC",False,Solar Photovoltaic
62798,Solar,Fern Solar LLC,Fern Solar LLC,False,Solar Photovoltaic
64219,Solar,Ecos Energy LLC,Ecos Energy LLC,False,Solar Photovoltaic
59932,Solar,"SunE Solar XVII Project 3, LLC","SunE Solar XVII Project 3, LLC",False,Solar Photovoltaic
67351,Solar,Ecos Energy LLC,Ecos Energy LLC,False,Solar Photovoltaic
62999,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
62945,Solar,"AP Solar 2, LLC","AP Solar 2, LLC",False,Solar Photovoltaic
60975,Solar,"Whitney Point Solar, LLC","Whitney Point Solar, LLC",False,Solar Photovoltaic
67790,Solar,SoCore Energy LLC,SoCore Energy LLC,False,Solar Photovoltaic
68008,Solar,Talen Energy Group,Above Grid Montour Solar LLC,False,Solar Photovoltaic
61937,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
64706,Solar,Navisun LLC,Navisun LLC,False,Solar Photovoltaic
59565,Solar,"Keen Farm, LLC","Keen Farm, LLC",False,Solar Photovoltaic
61952,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
59128,Solar,"GLC-(MA) Acushnet - High Hill, LLC","GLC-(MA) Acushnet - High Hill, LLC",False,Solar Photovoltaic
61524,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
63408,Solar,Solar Advocate Development LLC,Solar Advocate Development LLC,False,Solar Photovoltaic
62775,Solar,"Adapture Renewables, Inc.","Adapture Renewables, Inc.",False,Solar Photovoltaic
64707,Solar,Navisun LLC,Navisun LLC,False,Solar Photovoltaic
58271,Solar,"GLC-(CA) Edwards AFB,LLC","GLC-(CA) Edwards AFB,LLC",False,Solar Photovoltaic
59121,Solar,"GLC-(MA) Acushnet - Braley Road 1, LLC","GLC-(MA) Acushnet - Braley Road 1, LLC",False,Solar Photovoltaic
64682,Solar,"Adams Solar SC, LLC","Adams Solar SC, LLC",False,Solar Photovoltaic
65424,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
59539,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
58293,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
61333,Solar,Southern Indiana Gas & Elec Co,Southern Indiana Gas & Elec Co,False,Solar Photovoltaic
63994,Solar,Mike Woolf Farming,Mike Woolf Farming,False,Solar Photovoltaic
61210,Solar,"Finger Lakes Solar I, LLC","Finger Lakes Solar I, LLC",False,Solar Photovoltaic
66220,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
62826,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
64391,Solar,SkyHigh 2 Solar,SkyHigh 2 Solar,False,Solar Photovoltaic
66738,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
63370,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
62830,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
67469,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
66737,Solar,"Distributed Solar Development, LLC","Distributed Solar Development, LLC",False,Solar Photovoltaic
59543,Solar,Ameresco Solar Acton LLC,Ameresco Solar Acton LLC,False,Solar Photovoltaic
61573,Solar,Lake Waconia Solar IV LLC,Lake Waconia Solar IV LLC,False,Solar Photovoltaic
68046,Solar,"Lake Wilson Solar, LLC","Lake Wilson Solar, LLC",False,Solar Photovoltaic
68550,Solar,"Kelly Creek Solar, LLC","Kelly Creek Solar, LLC",False,Solar Photovoltaic
59253,Solar,Leeward Renewable Energy,"Leeward Asset Management, LLC",True,Solar Photovoltaic
65910,Solar,NextEra Energy Resources,Florida Power & Light Co,True,Solar Photovoltaic
58632,Solar,National Bank of Arizona,National Bank of Arizona,False,Solar Photovoltaic
61936,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
64673,Solar,"Acton H Road Solar 1, LLC","Acton H Road Solar 1, LLC",False,Solar Photovoltaic
68610,Solar,"Westbound Solar 3, LLC","Westbound Solar 3, LLC",False,Solar Photovoltaic
58270,Solar,"GLC-(CA) Edwards AFB,LLC","GLC-(CA) Edwards AFB,LLC",False,Solar Photovoltaic
65622,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
68516,Solar,"Wildwood Solar, LLC","Wildwood Solar, LLC",False,Solar Photovoltaic
59380,Solar,"Wildwood Solar I, LLC","Wildwood Solar I, LLC",False,Solar Photovoltaic
66369,Solar,"Wildflower Solar, LLC","Wildflower Solar, LLC",False,Solar Photovoltaic
64148,Solar,"Fish Springs Ranch Solar, LLC","Fish Springs Ranch Solar, LLC",False,Solar Photovoltaic
64422,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
61430,Solar,"Heelstone Energy Holdings, LLC","Heelstone Energy Holdings, LLC",False,Solar Photovoltaic
62825,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
60075,Solar,"Fisher Road Solar I, LLC","Fisher Road Solar I, LLC",False,Solar Photovoltaic
62128,Solar,"Panda Solar NC 10, LLC","Panda Solar NC 10, LLC",False,Solar Photovoltaic
61439,Solar,Xcel Energy Group,Public Service Co of Colorado,False,Solar Photovoltaic
62089,Solar,"Panda Solar NC 1, LLC","Panda Solar NC 1, LLC",False,Solar Photovoltaic
62043,Solar,Madison Energy Holdings LLC,Madison Energy Holdings LLC,False,Solar Photovoltaic
62122,Solar,"Panda Solar NC 4, LLC","Panda Solar NC 4, LLC ",False,Solar Photovoltaic
62120,Solar,"Panda Solar NC 2, LLC","Panda Solar NC 2, LLC",False,Solar Photovoltaic
62129,Solar,"Panda Solar NC 11, LLC","Panda Solar NC 11, LLC",False,Solar Photovoltaic
61089,Solar,"Fisher Solar Farm, LLC","Fisher Solar Farm, LLC",False,Solar Photovoltaic
62123,Solar,"Panda Solar NC 5, LLC","Panda Solar NC 5, LLC",False,Solar Photovoltaic
63331,Solar,Cardinal Renewables,Cardinal Renewables,False,Solar Photovoltaic
57562,Solar,Pinnacle West / APS,Arizona Public Service Co,False,Solar Photovoltaic
64045,Solar,"Fitchburg Renewables, LLC","Fitchburg Renewables, LLC",False,Solar Photovoltaic
60372,Solar,BNB Lamesa Solar LLC,BNB Lamesa Solar LLC,False,Solar Photovoltaic
62202,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
64725,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
69103,Solar,"Affordable Solar Silver City, LLC","Affordable Solar Silver City, LLC",False,Solar Photovoltaic
69061,Solar,"Affordable Solar Silver City, LLC","Affordable Solar Silver City, LLC",False,Solar Photovoltaic
69062,Solar,"Affordable Solar Silver City, LLC","Affordable Solar Silver City, LLC",False,Solar Photovoltaic
65157,Solar,ASA Gouverneur NY Solar I LLC,ASA Gouverneur NY Solar I LLC,False,Solar Photovoltaic
59527,Solar,"Colonial Eagle Solar, LLC","Colonial Eagle Solar, LLC",False,Solar Photovoltaic
61697,Solar,"Lamesa Solar II, L.L.C.","Lamesa Solar II, L.L.C.",False,Solar Photovoltaic
63048,Solar,AES Wind Generation,AES Distributed Energy,True,Solar Photovoltaic
62621,Solar,"Achilles Farm, LLC","Achilles Farm, LLC",False,Solar Photovoltaic
64238,Solar,TransAlta,TransAlta Corporation,True,Solar Photovoltaic
63503,Solar,RWE North America,RWE Clean Energy,True,Solar Photovoltaic
63672,Solar,"C2 MA Lakeville, LLC","C2 MA Lakeville, LLC",False,Solar Photovoltaic
59796,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
60287,Solar,New Energy Solar,New Energy Solar,False,Solar Photovoltaic
61219,Solar,Altus Power,"Altus Power America Management, LLC",False,Solar Photovoltaic
62774,Solar,"ENI New Energy US, Inc","ENI New Energy US, Inc",False,Solar Photovoltaic
62154,Solar,Generate NY Community Solar I,Generate NY Community Solar I,False,Solar Photovoltaic
61457,Solar,Arevon Energy,"Arevon Energy, Inc.",False,Solar Photovoltaic
62121,Solar,"Panda Solar NC 3, LLC","Panda Solar NC 3, LLC",False,Solar Photovoltaic
62124,Solar,"Panda Solar NC 6, LLC","Panda Solar NC 6, LLC",False,Solar Photovoltaic
62125,Solar,"Panda Solar NC 7 , LLC","Panda Solar NC 7 , LLC",False,Solar Photovoltaic
67900,Solar,Navisun LLC,Navisun LLC,False,Solar Photovoltaic
62890,Solar,CleanCapital Holdings,CleanCapital Holdings,False,Solar Photovoltaic
57498,Solar,PG&E Group,Pacific Gas & Electric Co.,False,Solar Photovoltaic
66420,Solar,"Five Wells Solar Center, LLC","Five Wells Solar Center, LLC",False,Solar Photovoltaic
59523,Solar,GSPPR LLC,GSPPR LLC,False,Solar Photovoltaic
65379,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
62495,Solar,"Palmer Solar, LLC","Palmer Solar, LLC",False,Solar Photovoltaic
62252,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
62243,Solar,Greenbacker Renewable Energy,Greenbacker Renewable Energy Corporation,True,Solar Photovoltaic
65378,Solar,SunStrong / SunPower,"SunStrong Management, LLC",False,Solar Photovoltaic
62824,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
67468,Solar,Green Street Power Partners,Green Street Power Partners,False,Solar Photovoltaic
67103,Solar,"Willford Solar, LLC","Willford Solar, LLC",False,Solar Photovoltaic
58803,Solar,Cypress Creek Renewables,Cypress Creek Renewables,False,Solar Photovoltaic
58840,Solar,"SRE Utility Solar 1, LLC","SRE Utility Solar 1, LLC",False,Solar Photovoltaic
62442,Solar,"Lake Region Community Hybrid, LLC","Lake Region Community Hybrid, LLC",False,Solar Photovoltaic
66236,Solar,Generate NY Community Solar Lessor III,Generate NY Community Solar Lessor III,False,Solar Photovoltaic
62886,Solar,Westbound Solar LLC,Westbound Solar LLC,False,Solar Photovoltaic
62544,Solar,Dominion Energy Group,Dominion Renewable Energy,False,Solar Photovoltaic
68922,Solar,"Anthony Vineyards, Inc.","Anthony Vineyards, Inc.",False,Solar Photovoltaic
63383,Solar,Cardinal Renewables,Cardinal Renewables,False,Solar Photovoltaic
