ordering,segment,rank_in_segment,customer,is_ssi_customer,sites_total,total_gas_mw,sites_confirmed,sites_likely,sites_exposed,mw_at_risk,bpri_weighted,recoverable_usd,worst_site,states,bas,cems_backed_sites,share_at_risk,rank_recoverable,rank_share_at_risk,share_rank_note
by_recoverable_usd,prospect (cold outreach),1005,Westlake 2 US LLC,False,4,854.0999999999999,0,0,1,0.0,57.502465514924225,0.0,PPG Powerhouse C,LA,MISO,1,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),1006,"Walmart Stores Texas, LLC",False,86,102.60000000000001,0,0,0,0.0,47.67355692924395,0.0,WAL3226,TX,ERCO,0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),1007,"ARG STELDCA001, LLC",False,1,4.2,0,0,0,0.0,41.13711699020075,0.0,Broadridge Cogen,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1008,APTIM Environmental & Infrastructure,False,1,5.6,0,0,0,0.0,53.15931039012535,0.0,Keystone Recovery,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1009,Yellowstone Energy LP,False,1,0.0,0,0,0,0.0,50.0,0.0,Yellowstone Energy LP,MT,NWMT,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1010,AMERESCO Stafford LLC,False,1,2.2,0,0,0,0.0,55.39046653144016,0.0,Ameresco Stafford,VA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1011,AMERESCO Santa Cruz Energy LLC,False,1,3.0,0,0,0,0.0,43.03891987829615,0.0,Ameresco Santa Cruz Energy,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1012,AMERESCO Ox Mountain Energy LLC,False,1,11.4,0,0,0,0.0,37.164245870762095,0.0,Ameresco Ox Mountain,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1013,AMERESCO Keller Canyon LLC,False,1,3.8,0,0,0,0.0,42.54120182555781,0.0,Ameresco Keller Canyon,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1014,AMERESCO Jefferson City LLC,False,1,3.0,0,0,0,0.0,43.988826802052195,0.0,Ameresco Jefferson City,MO,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1015,AMERESCO Janesville LLC,False,1,3.0,0,0,0,0.0,57.88487567901566,0.0,Ameresco Janesville,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1016,AMERESCO Delaware South,False,1,5.0,0,0,0,0.0,54.73009634888437,0.0,Ameresco Delaware South,DE,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1017,AMERESCO Delaware Central,False,1,5.0,0,0,0,0.0,43.259508113590265,0.0,Ameresco Delaware Central,DE,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1018,AMERESCO Chiquita Canyon LLC,False,1,9.2,0,0,0,0.0,38.299161230195715,0.0,Ameresco Chiquita Canyon,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1019,AMERESCO Chicopee Energy LLC,False,1,7.800000000000001,0,0,0,0.0,61.12979203207216,0.0,Ameresco Chicopee Energy,MA,ISNE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1020,AGC Division of APGI Inc,False,1,0.0,0,0,1,0.0,53.02044609665427,0.0,Warrick,IN,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1021,ANP Blackstone Energy Company LLC,False,1,578.0,0,0,0,0.0,47.437376536435465,0.0,ANP Blackstone Energy Project,MA,ISNE,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1022,Wooster Renewable Energy LLC,False,1,1.0,0,0,0,0.0,48.44887955182073,0.0,Wooster Renewable Energy,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1023,Woodland Pulp LLC,False,1,0.0,0,0,0,0.0,50.0,0.0,"Woodland Pulp, LLC",ME,NBSO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1024,Woodbridge Energy Center,False,1,772.9,0,0,0,0.0,54.75457875457876,0.0,Woodbridge Energy Center,NJ,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1025,Wolf Run Energy LLC,False,1,22.0,0,0,0,0.0,31.42001077295987,0.0,Wolf Run Energy,PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1026,"Wolf Hollow I Power, LLC",False,1,788.4000000000001,0,0,0,0.0,48.69728791703248,0.0,Wolf Hollow I LP,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1027,Winnebago County - (WI),False,1,1.5,0,0,0,0.0,52.9383632590805,0.0,Winnebago County Landfill Gas,WI,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1028,William Floyd School District,False,1,2.6,0,0,0,0.0,54.42723123732251,0.0,William Floyd School District,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1029,William Beaumont Hospital,False,1,0.0,0,0,0,0.0,50.0,0.0,William Beaumont Hospital,MI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1030,White Springs Agrici Chem Inc,False,1,0.0,0,0,0,0.0,50.0,0.0,Swift Creek Chemical Complex,FL,FPC,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1031,Wheelabrator Environmental Systems,False,5,0.0,0,0,0,0.0,50.0,0.0,Wheelabrator Ridge Energy,"FL, MA, NY, PA","FMPP, ISNE, NYIS, PJM",0,,65,,
by_recoverable_usd,prospect (cold outreach),1032,"Westrock Kraft Paper, LLC",False,1,0.0,0,0,0,0.0,50.0,0.0,KapStone Kraft Paper Corp,NC,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1033,"ABC Coke - Drummond Co, Inc",False,1,3.8,0,0,0,0.0,57.06336206896552,0.0,ABC Coke,AL,SOCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1034,Westlake Chemicals & Vinyls LLC,False,1,306.0,0,0,0,0.0,43.4650728207082,0.0,Westlake Plaquemine,LA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1035,Westlake Chemical Natrium Plant,False,1,115.5,0,0,0,0.0,51.559929928084074,0.0,Axiall Natrium Plant,WV,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1036,AERA Energy LLC,False,4,342.0,0,0,0,0.0,48.248921781455564,0.0,Lost Hills Cogeneration Plant,CA,CISO,0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),1037,Western Power and Steam II LLC,False,1,27.7,0,0,0,0.0,30.521008403361346,0.0,Western Power & Steam Inc,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1038,Western Minnesota Mun Pwr Agny,False,1,181.5,0,0,0,0.0,51.328788538090855,0.0,Exira,IA,SWPP,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1039,WestRock-West Point Mill,False,1,0.0,0,0,1,0.0,53.02044609665427,0.0,WestRock-West Point Mill,VA,PJM,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1040,WestRock-Florence,False,1,0.0,0,0,1,0.0,53.02044609665427,0.0,Florence Mill,SC,CPLE,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1041,"WestRock, Fernandina Beach",False,1,0.0,0,0,0,0.0,47.97087980173481,0.0,Fernandina Beach Mill,FL,JEA,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1042,"WestRock Southeast, LLC",False,2,37.1,0,0,1,0.0,68.54650066025278,0.0,"WestRock Southeast, LLC.",GA,SOCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1043,ABEC #3 LLC,False,1,1.0,0,0,0,0.0,41.13408521303258,0.0,ABEC #3 dba Lakeview Dairy,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1044,ABEC #2 LLC,False,1,1.0,0,0,0,0.0,37.18671679197995,0.0,ABEC #2 dba West-Star Dairy,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1045,Westrock (LA),False,1,0.0,0,0,0,0.0,50.0,0.0,Westrock Hodge (LA),LA,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1046,Buckeye Florida Ltd Partners,False,1,0.0,0,0,0,0.0,50.0,0.0,Buckeye Florida LP,FL,FPC,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1047,Brunswick Cellulose LLC,False,1,0.0,0,0,0,0.0,50.0,0.0,Brunswick Cellulose,GA,SOCO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1048,"Brunot Island Power, LLC",False,1,339.9,0,1,0,339.9,66.87075433619869,0.0,Brunot Island,PA,PJM,1,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1049,"Bruce Power, LLC",False,1,692.0,0,0,0,0.0,51.96674560773397,0.0,Lee Energy Facility,IL,PJM,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1050,"Brotman Generating, LLC",False,1,484.0,0,0,0,0.0,46.22574713417737,0.0,Brotman Power Station,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1051,Broshco Fabricated Products,False,1,4.699999999999999,0,0,0,0.0,52.51047463175123,0.0,Broshco Fabricated Products,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1052,"Broome Energy Resources, LLC",False,1,4.0,0,0,0,0.0,35.33163106755889,0.0,Nanticoke LFG,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1053,Broad River Energy LLC,False,1,985.0,0,0,0,0.0,63.640099616288374,0.0,Broad River Energy Center,SC,DUK,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1054,Bristol-Myers Squibb Co,False,3,20.4,0,0,0,0.0,48.72392616201872,0.0,Bristol Myers Squibb New Brunswick,NJ,PJM,0,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),1055,Brigham Young Univ Idaho,False,1,5.6,0,0,0,0.0,31.072463768115945,0.0,BYUI Central Energy Facility,ID,PACE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1056,Axium Infrastructure,False,1,322.0,0,0,0,0.0,46.38285802206755,0.0,Brooklyn Navy Yard Cogeneration,NY,NYIS,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1057,Brea Power II,False,1,35.7,0,0,0,0.0,37.395833333333336,0.0,Brea Expansion Plant,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1058,Brainerd Public Utilities,False,1,0.0,0,0,0,0.0,50.0,0.0,Brainerd Public Utilities,MN,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1059,"Braes Bayou Generating, LLC",False,1,484.0,0,0,0,0.0,35.222910916477645,0.0,Braes Bayou Plant,TX,ERCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1060,"Bowerman Power LFG, LLC",False,1,23.799999999999997,0,0,0,0.0,35.162962962962965,0.0,"Bowerman Power LFG, LLC",CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1061,Bowater Newport Coosa Pines Op,False,1,12.5,0,0,0,0.0,49.616487068965505,0.0,U S Alliance Coosa Pines,AL,SOCO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1062,"Bos Dairy, LLC",False,1,1.0,0,0,0,0.0,42.556022408963585,0.0,"Bos Dairy, LLC",IN,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1063,Borough of Chambersburg - (PA),False,2,31.2,0,1,0,7.2,53.729577543019644,0.0,Falling Spring,PA,PJM,0,0.23076923076923078,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1064,Borger Energy Associates LP,False,1,243.9,0,0,0,0.0,35.38915871505758,0.0,Black Hawk Station,TX,SWPP,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1065,Bonneville Nevada Corporation,False,1,94.8,0,0,0,0.0,60.30075187969925,0.0,Nevada Cogen Assoc#1 GarnetVly,NV,NEVP,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1066,Bonanza BioEnergy LLC,False,1,2.0,0,0,0,0.0,43.925431034482756,0.0,Bonanza BioEnergy LLC,KS,SWPP,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1067,Boise White Paper LLC,False,2,28.8,0,0,0,0.0,48.772580837608885,0.0,Boise Cascade International Falls,"AL, MN","MISO, SOCO",0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1068,Bridge Energy LLC,False,1,9.600000000000001,0,0,0,0.0,44.608695652173914,0.0,Blacksand Generating Facility,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1069,"Caithness Long Island, LLC",False,1,348.9,0,0,0,0.0,27.16874601508953,0.0,Caithness Long Island Energy Center,NY,NYIS,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1070,Cadillac Renewable Energy LLC,False,1,0.0,0,0,0,0.0,50.0,0.0,Cadillac Renewable Energy,MI,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1071,CXA La Paloma LLC,False,1,1156.0,0,0,0,0.0,44.0625,0.0,La Paloma Generating Plant,CA,CISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1072,CSUCI Site Authority,False,1,31.1,0,0,1,0.0,63.429088088330104,0.0,CSUCI Site Authority,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1073,CSL Behring LLC,False,1,4.2,0,0,0,0.0,61.9627659574468,0.0,CSL Behring LLC,IL,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1074,CP Kelco US Inc.,False,1,29.2,0,0,0,0.0,59.86863984037247,0.0,CP Kelco San Diego Plant,CA,CISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1075,COT/Division of Water Reclamation,False,1,10.0,0,0,0,0.0,60.09668380068747,0.0,Bay View Backup Power Facility,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1076,CONSOL Energy Inc,False,1,88.0,0,0,0,0.0,30.284510010537407,0.0,Buchanan Generation LLC,VA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1077,"COE Bridgewater LLC c/o Thor Equities, LLC",False,1,5.0,0,0,0,0.0,44.61808510638298,0.0,CIP II/AR Bridgewater Holdings - NJCOE,NJ,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1078,CMS Energy Group,False,8,4443.0,0,0,0,0.0,50.33461000684141,0.0,Dan E Karn,"MI, NC","CPLE, MISO, PJM",6,0.0,65,58.0,
by_recoverable_usd,prospect (cold outreach),1079,CMD Carson LLC,False,1,55.8,0,0,0,0.0,46.96684894053315,0.0,Carson Cogeneration,CA,CISO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1080,Buckeye Power,False,2,832.7,0,0,0,0.0,60.656404782196375,0.0,Greenville Electric Generating Station,OH,PJM,2,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1081,CII Carbon LLC,False,1,0.0,0,0,0,0.0,50.0,0.0,CII Carbon LLC,LA,MISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1082,CF Industries Nitrogen LLC,False,1,25.0,0,0,0,0.0,51.422340425531914,0.0,CF Industries Yazoo City Complex,MS,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1083,CER Generation LLC,False,1,822.8,0,0,0,0.0,33.06518876207199,0.0,Hillabee Energy Center,AL,SOCO,1,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1084,CER Colorado Bend Energy Partners LP,False,2,654.1,0,0,0,0.0,40.740959348773046,0.0,Colorado Bend Energy Center,TX,ERCO,2,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1085,CCI Roseton LLC,False,1,1242.0,0,1,0,1242.0,69.58333333333333,0.0,Roseton Generating Facility,NY,NYIS,1,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1086,CB&I,False,1,2.4000000000000004,0,0,0,0.0,39.640292600097794,0.0,Montgomery County Oaks LFGE Plant,MD,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1087,Burrstone Energy Center,False,1,3.6,0,0,0,0.0,49.31455970107499,0.0,Burrstone Energy Center,NY,NYIS,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1088,"Burney Forest Products, A Joint Venture",False,1,0.0,0,0,0,0.0,50.0,0.0,Burney Forest Products,CA,CISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1089,Bunge North America East LLC,False,1,2.0,0,1,0,2.0,68.95639367816092,0.0,Bunge North America East LLC,IN,PJM,0,1.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1090,Buena Vista Biomass LLC,False,1,0.0,0,0,0,0.0,50.0,0.0,Buena Vista Biomass Power,CA,CISO,0,,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1091,Bucksport Generation LLC,False,2,186.8,0,0,1,0.0,61.53945104885512,0.0,Bucksport Generation LLC,ME,ISNE,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1092,CITGO Petroleum Corp,False,2,666.8,0,0,1,0.0,60.25584105415224,0.0,R S Nelson,LA,MISO,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1093,Bellefontaine Gas Producers LLC,False,1,4.800000000000001,0,0,0,0.0,39.298273056123854,0.0,Bellefontaine Gas Producers LLC,OH,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
by_recoverable_usd,prospect (cold outreach),1094,Beaver Dam Energy LLC,False,1,22.0,0,0,0,0.0,33.208063146118626,0.0,Beaver Dam (PA),PA,PJM,0,0.0,65,,fewer than 3 gas sites - excluded from share-at-risk ordering
